GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
39087,2011,Lawrence County,Ohio,61827.0,13.76,6997.0,25.8,652.0,42874.0,98900.0,31.2,94.98,2.15,0.83,0.16,0.33,0.0,1.49,0.05,301.0,248.0,3.54,4.3,0,0,0
39087,2012,Lawrence County,Ohio,61827.0,13.76,7110.0,25.8,652.0,42874.0,98900.0,31.2,94.98,2.15,0.83,0.16,0.33,0.0,1.49,0.05,274.0,215.0,3.02,3.85,0,0,0
39087,2013,Lawrence County,Ohio,61827.0,13.76,7224.0,25.8,652.0,42874.0,98900.0,31.2,94.98,2.15,0.83,0.16,0.33,0.0,1.49,0.05,301.0,229.0,3.17,4.17,0,0,0
39087,2014,Lawrence County,Ohio,61827.0,13.76,7338.0,25.8,652.0,42874.0,98900.0,31.2,94.98,2.15,0.83,0.16,0.33,0.0,1.49,0.05,249.0,203.0,2.77,3.39,0,0,0
39087,2015,Lawrence County,Ohio,61827.0,13.76,7451.0,25.8,652.0,42874.0,98900.0,31.2,94.98,2.15,0.83,0.16,0.33,0.0,1.49,0.05,266.0,211.0,2.83,3.57,0,0,0
39087,2016,Lawrence County,Ohio,61827.0,13.76,7565.0,25.8,652.0,42874.0,98900.0,31.2,94.98,2.15,0.83,0.16,0.33,0.0,1.49,0.05,289.0,239.0,3.16,3.82,0,0,0
39089,2000,Licking County,Ohio,145491.0,7.48,14230.0,25.59,504.0,44124.0,110700.0,23.3,95.19,2.04,0.76,0.28,0.58,0.02,1.01,0.12,,,,,0,0,0
39089,2001,Licking County,Ohio,145491.0,7.48,14515.0,25.59,504.0,44124.0,110700.0,23.3,95.19,2.04,0.76,0.28,0.58,0.02,1.01,0.12,667.0,211.0,1.45,4.6,0,0,0
39089,2002,Licking County,Ohio,145491.0,7.48,14800.0,25.59,504.0,44124.0,110700.0,23.3,95.19,2.04,0.76,0.28,0.58,0.02,1.01,0.12,622.0,423.0,2.86,4.2,0,0,0
39089,2003,Licking County,Ohio,145491.0,7.48,15085.0,25.59,504.0,44124.0,110700.0,23.3,95.19,2.04,0.76,0.28,0.58,0.02,1.01,0.12,800.0,450.0,2.98,5.3,0,0,0
39089,2004,Licking County,Ohio,145491.0,7.48,15370.0,25.59,504.0,44124.0,110700.0,23.3,95.19,2.04,0.76,0.28,0.58,0.02,1.01,0.12,841.0,230.0,1.5,5.47,0,0,0
39089,2005,Licking County,Ohio,156414.0,7.59,15656.0,24.88,670.0,53200.0,150300.0,27.7,93.8,2.69,1.07,0.11,0.71,0.03,1.54,0.05,957.0,155.0,0.99,6.11,0,0,0
39089,2006,Licking County,Ohio,156414.0,7.59,15941.0,24.88,670.0,53200.0,150300.0,27.7,93.8,2.69,1.07,0.11,0.71,0.03,1.54,0.05,1021.0,143.0,0.9,6.41,0,0,0
39089,2007,Licking County,Ohio,156414.0,7.59,16226.0,24.88,670.0,53200.0,150300.0,27.7,93.8,2.69,1.07,0.11,0.71,0.03,1.54,0.05,914.0,111.0,0.68,5.63,0,0,0
39089,2008,Licking County,Ohio,156414.0,7.59,16511.0,24.88,670.0,53200.0,150300.0,27.7,93.8,2.69,1.07,0.11,0.71,0.03,1.54,0.05,765.0,376.0,2.28,4.63,0,0,0
39089,2009,Licking County,Ohio,156414.0,7.59,16796.0,24.88,670.0,53200.0,150300.0,27.7,93.8,2.69,1.07,0.11,0.71,0.03,1.54,0.05,751.0,489.0,2.91,4.47,0,0,0
39089,2010,Licking County,Ohio,166492.0,9.15,17081.0,26.69,721.0,54247.0,151300.0,29.1,92.38,3.39,1.39,0.26,0.74,0.02,1.71,0.11,713.0,474.0,2.78,4.17,0,0,0
39089,2011,Licking County,Ohio,168693.0,9.16,17480.0,27.92,760.0,56549.0,152200.0,29.8,91.58,3.27,1.63,0.13,0.97,0.0,2.29,0.13,766.0,577.0,3.3,4.38,0,0,0
39089,2012,Licking County,Ohio,168693.0,9.16,17880.0,27.92,760.0,56549.0,152200.0,29.8,91.58,3.27,1.63,0.13,0.97,0.0,2.29,0.13,844.0,553.0,3.09,4.72,0,0,0
39089,2013,Licking County,Ohio,168693.0,9.16,18279.0,27.92,760.0,56549.0,152200.0,29.8,91.58,3.27,1.63,0.13,0.97,0.0,2.29,0.13,827.0,511.0,2.8,4.52,0,0,0
39089,2014,Licking County,Ohio,168693.0,9.16,18678.0,27.92,760.0,56549.0,152200.0,29.8,91.58,3.27,1.63,0.13,0.97,0.0,2.29,0.13,1045.0,624.0,3.34,5.59,0,0,0
39089,2015,Licking County,Ohio,168693.0,9.16,19078.0,27.92,760.0,56549.0,152200.0,29.8,91.58,3.27,1.63,0.13,0.97,0.0,2.29,0.13,1045.0,635.0,3.33,5.48,0,0,0
39089,2016,Licking County,Ohio,168693.0,9.16,19477.0,27.92,760.0,56549.0,152200.0,29.8,91.58,3.27,1.63,0.13,0.97,0.0,2.29,0.13,993.0,640.0,3.29,5.1,0,0,0
39091,2000,Logan County,Ohio,46005.0,9.26,4376.0,24.37,489.0,41479.0,88300.0,22.0,95.74,1.69,0.72,0.19,0.39,0.03,1.18,0.06,134.0,133.0,3.04,3.06,0,0,0
39091,2001,Logan County,Ohio,46005.0,9.26,4420.0,24.37,489.0,41479.0,88300.0,22.0,95.74,1.69,0.72,0.19,0.39,0.03,1.18,0.06,152.0,130.0,2.94,3.44,0,0,0
39091,2002,Logan County,Ohio,46005.0,9.26,4463.0,24.37,489.0,41479.0,88300.0,22.0,95.74,1.69,0.72,0.19,0.39,0.03,1.18,0.06,270.0,189.0,4.23,6.05,0,0,0
39091,2003,Logan County,Ohio,46005.0,9.26,4507.0,24.37,489.0,41479.0,88300.0,22.0,95.74,1.69,0.72,0.19,0.39,0.03,1.18,0.06,247.0,175.0,3.88,5.48,0,0,0
39091,2004,Logan County,Ohio,46005.0,9.26,4550.0,24.37,489.0,41479.0,88300.0,22.0,95.74,1.69,0.72,0.19,0.39,0.03,1.18,0.06,283.0,203.0,4.46,6.22,0,0,0
39091,2005,Logan County,Ohio,46430.0,10.35,4594.0,27.02,640.0,47579.0,122200.0,28.5,94.77,1.31,0.91,0.17,0.72,0.01,1.96,0.14,295.0,201.0,4.38,6.42,0,0,0
39091,2006,Logan County,Ohio,46430.0,10.35,4638.0,27.02,640.0,47579.0,122200.0,28.5,94.77,1.31,0.91,0.17,0.72,0.01,1.96,0.14,310.0,209.0,4.51,6.68,0,0,0
39091,2007,Logan County,Ohio,46430.0,10.35,4681.0,27.02,640.0,47579.0,122200.0,28.5,94.77,1.31,0.91,0.17,0.72,0.01,1.96,0.14,304.0,188.0,4.02,6.49,0,0,0
39091,2008,Logan County,Ohio,46430.0,10.35,4725.0,27.02,640.0,47579.0,122200.0,28.5,94.77,1.31,0.91,0.17,0.72,0.01,1.96,0.14,320.0,232.0,4.91,6.77,0,0,0
39091,2009,Logan County,Ohio,46430.0,10.35,4768.0,27.02,640.0,47579.0,122200.0,28.5,94.77,1.31,0.91,0.17,0.72,0.01,1.96,0.14,313.0,202.0,4.24,6.56,0,0,0
39091,2010,Logan County,Ohio,45858.0,11.96,4812.0,26.57,689.0,47345.0,122000.0,29.0,94.61,1.59,1.18,0.22,0.52,0.03,1.77,0.09,286.0,205.0,4.26,5.94,0,0,0
39091,2011,Logan County,Ohio,45484.0,10.8,4918.0,26.37,694.0,49783.0,119400.0,27.7,94.08,1.93,1.35,0.18,0.74,0.0,1.7,0.01,326.0,229.0,4.66,6.63,0,0,0
39091,2012,Logan County,Ohio,45484.0,10.8,5025.0,26.37,694.0,49783.0,119400.0,27.7,94.08,1.93,1.35,0.18,0.74,0.0,1.7,0.01,275.0,177.0,3.52,5.47,0,0,0
39091,2013,Logan County,Ohio,45484.0,10.8,5131.0,26.37,694.0,49783.0,119400.0,27.7,94.08,1.93,1.35,0.18,0.74,0.0,1.7,0.01,269.0,189.0,3.68,5.24,0,0,0
39091,2014,Logan County,Ohio,45484.0,10.8,5237.0,26.37,694.0,49783.0,119400.0,27.7,94.08,1.93,1.35,0.18,0.74,0.0,1.7,0.01,219.0,154.0,2.94,4.18,0,0,0
39091,2015,Logan County,Ohio,45484.0,10.8,5344.0,26.37,694.0,49783.0,119400.0,27.7,94.08,1.93,1.35,0.18,0.74,0.0,1.7,0.01,240.0,66.0,1.24,4.49,0,0,0
39091,2016,Logan County,Ohio,45484.0,10.8,5450.0,26.37,694.0,49783.0,119400.0,27.7,94.08,1.93,1.35,0.18,0.74,0.0,1.7,0.01,240.0,147.0,2.7,4.4,0,0,0
39093,2000,Lorain County,Ohio,284664.0,9.0,27355.0,25.85,518.0,45042.0,115100.0,24.3,82.41,8.21,6.91,0.25,0.58,0.02,1.53,0.09,,,,,0,0,0
39093,2001,Lorain County,Ohio,284664.0,9.0,27772.0,25.85,518.0,45042.0,115100.0,24.3,82.41,8.21,6.91,0.25,0.58,0.02,1.53,0.09,1985.0,376.0,1.35,7.15,0,0,0
39093,2002,Lorain County,Ohio,284664.0,9.0,28190.0,25.85,518.0,45042.0,115100.0,24.3,82.41,8.21,6.91,0.25,0.58,0.02,1.53,0.09,2206.0,1033.0,3.66,7.83,0,0,0
39093,2003,Lorain County,Ohio,284664.0,9.0,28607.0,25.85,518.0,45042.0,115100.0,24.3,82.41,8.21,6.91,0.25,0.58,0.02,1.53,0.09,2302.0,1131.0,3.95,8.05,0,0,0
39093,2004,Lorain County,Ohio,284664.0,9.0,29024.0,25.85,518.0,45042.0,115100.0,24.3,82.41,8.21,6.91,0.25,0.58,0.02,1.53,0.09,2260.0,892.0,3.07,7.79,0,0,0
39093,2005,Lorain County,Ohio,302811.0,9.82,29442.0,25.2,654.0,51981.0,145700.0,29.8,81.42,7.79,7.7,0.25,0.87,0.0,1.81,0.15,2388.0,656.0,2.23,8.11,0,0,0
39093,2006,Lorain County,Ohio,302811.0,9.82,29859.0,25.2,654.0,51981.0,145700.0,29.8,81.42,7.79,7.7,0.25,0.87,0.0,1.81,0.15,2258.0,543.0,1.82,7.56,0,0,0
39093,2007,Lorain County,Ohio,302811.0,9.82,30276.0,25.2,654.0,51981.0,145700.0,29.8,81.42,7.79,7.7,0.25,0.87,0.0,1.81,0.15,1323.0,635.0,2.1,4.37,1,0,0
39093,2008,Lorain County,Ohio,302811.0,9.82,30693.0,25.2,654.0,51981.0,145700.0,29.8,81.42,7.79,7.7,0.25,0.87,0.0,1.81,0.15,1029.0,524.0,1.71,3.35,1,0,0
39093,2009,Lorain County,Ohio,302811.0,9.82,31111.0,25.2,654.0,51981.0,145700.0,29.8,81.42,7.79,7.7,0.25,0.87,0.0,1.81,0.15,1778.0,964.0,3.1,5.72,1,0,0
39093,2010,Lorain County,Ohio,301356.0,11.18,31528.0,27.12,716.0,51756.0,143600.0,31.0,80.15,8.06,8.39,0.21,0.92,0.01,2.16,0.1,2068.0,1002.0,3.18,6.56,0,0,0
39093,2011,Lorain County,Ohio,303152.0,10.89,32251.0,28.74,741.0,52457.0,137400.0,30.7,79.44,7.77,9.04,0.16,0.95,0.03,2.58,0.03,2107.0,1017.0,3.15,6.53,0,0,0
39093,2012,Lorain County,Ohio,303152.0,10.89,32974.0,28.74,741.0,52457.0,137400.0,30.7,79.44,7.77,9.04,0.16,0.95,0.03,2.58,0.03,2204.0,919.0,2.79,6.68,0,0,0
39093,2013,Lorain County,Ohio,303152.0,10.89,33698.0,28.74,741.0,52457.0,137400.0,30.7,79.44,7.77,9.04,0.16,0.95,0.03,2.58,0.03,2319.0,1052.0,3.12,6.88,0,0,0
39093,2014,Lorain County,Ohio,303152.0,10.89,34421.0,28.74,741.0,52457.0,137400.0,30.7,79.44,7.77,9.04,0.16,0.95,0.03,2.58,0.03,2055.0,923.0,2.68,5.97,0,0,0
39093,2015,Lorain County,Ohio,303152.0,10.89,35144.0,28.74,741.0,52457.0,137400.0,30.7,79.44,7.77,9.04,0.16,0.95,0.03,2.58,0.03,2518.0,1084.0,3.08,7.16,0,0,0
39093,2016,Lorain County,Ohio,303152.0,10.89,35867.0,28.74,741.0,52457.0,137400.0,30.7,79.44,7.77,9.04,0.16,0.95,0.03,2.58,0.03,2122.0,968.0,2.7,5.92,0,0,0
39095,2000,Lucas County,Ohio,455054.0,13.89,63355.0,34.65,484.0,38004.0,90700.0,24.8,75.41,16.81,4.54,0.21,1.2,0.02,1.66,0.15,,,,,0,0,0
39095,2001,Lucas County,Ohio,455054.0,13.89,63691.0,34.65,484.0,38004.0,90700.0,24.8,75.41,16.81,4.54,0.21,1.2,0.02,1.66,0.15,,,,,0,0,0
39095,2002,Lucas County,Ohio,455054.0,13.89,64027.0,34.65,484.0,38004.0,90700.0,24.8,75.41,16.81,4.54,0.21,1.2,0.02,1.66,0.15,5249.0,2465.0,3.85,8.2,1,0,0
39095,2003,Lucas County,Ohio,455054.0,13.89,64363.0,34.65,484.0,38004.0,90700.0,24.8,75.41,16.81,4.54,0.21,1.2,0.02,1.66,0.15,6148.0,2977.0,4.63,9.55,0,0,0
39095,2004,Lucas County,Ohio,455054.0,13.89,64699.0,34.65,484.0,38004.0,90700.0,24.8,75.41,16.81,4.54,0.21,1.2,0.02,1.66,0.15,6677.0,2975.0,4.6,10.32,0,0,0
39095,2005,Lucas County,Ohio,464956.0,13.24,65036.0,33.4,623.0,42696.0,120700.0,31.2,73.65,17.57,5.5,0.18,1.35,0.01,1.61,0.14,7095.0,3523.0,5.42,10.91,0,0,0
39095,2006,Lucas County,Ohio,464956.0,13.24,65372.0,33.4,623.0,42696.0,120700.0,31.2,73.65,17.57,5.5,0.18,1.35,0.01,1.61,0.14,7494.0,3967.0,6.07,11.46,0,0,0
39095,2007,Lucas County,Ohio,464956.0,13.24,65708.0,33.4,623.0,42696.0,120700.0,31.2,73.65,17.57,5.5,0.18,1.35,0.01,1.61,0.14,6870.0,2962.0,4.51,10.46,0,0,0
39095,2008,Lucas County,Ohio,464956.0,13.24,66044.0,33.4,623.0,42696.0,120700.0,31.2,73.65,17.57,5.5,0.18,1.35,0.01,1.61,0.14,6716.0,2947.0,4.46,10.17,0,0,0
39095,2009,Lucas County,Ohio,464956.0,13.24,66380.0,33.4,623.0,42696.0,120700.0,31.2,73.65,17.57,5.5,0.18,1.35,0.01,1.61,0.14,6879.0,3724.0,5.61,10.36,0,0,0
39095,2010,Lucas County,Ohio,441815.0,15.85,66716.0,37.01,642.0,41436.0,114300.0,32.1,70.98,18.68,6.11,0.22,1.51,0.02,2.33,0.15,6492.0,3197.0,4.79,9.73,0,0,0
39095,2011,Lucas County,Ohio,436261.0,16.5,67699.0,39.05,666.0,41777.0,104200.0,31.0,70.09,18.51,6.55,0.23,1.61,0.02,2.89,0.11,6613.0,3220.0,4.76,9.77,0,0,0
39095,2012,Lucas County,Ohio,436261.0,16.5,68682.0,39.05,666.0,41777.0,104200.0,31.0,70.09,18.51,6.55,0.23,1.61,0.02,2.89,0.11,6835.0,3136.0,4.57,9.95,0,0,0
39095,2013,Lucas County,Ohio,436261.0,16.5,69665.0,39.05,666.0,41777.0,104200.0,31.0,70.09,18.51,6.55,0.23,1.61,0.02,2.89,0.11,7126.0,3274.0,4.7,10.23,0,0,0
39095,2014,Lucas County,Ohio,436261.0,16.5,70647.0,39.05,666.0,41777.0,104200.0,31.0,70.09,18.51,6.55,0.23,1.61,0.02,2.89,0.11,7122.0,3577.0,5.06,10.08,0,0,0
39095,2015,Lucas County,Ohio,436261.0,16.5,71630.0,39.05,666.0,41777.0,104200.0,31.0,70.09,18.51,6.55,0.23,1.61,0.02,2.89,0.11,6932.0,3336.0,4.66,9.68,0,0,0
39095,2016,Lucas County,Ohio,436261.0,16.5,72613.0,39.05,666.0,41777.0,104200.0,31.0,70.09,18.51,6.55,0.23,1.61,0.02,2.89,0.11,7273.0,3634.0,5.0,10.02,0,0,0
39097,2000,Madison County,Ohio,40213.0,7.83,3784.0,27.68,510.0,44212.0,104300.0,22.3,91.37,6.23,0.73,0.2,0.44,0.01,0.92,0.1,,,,,0,0,0
39097,2001,Madison County,Ohio,40213.0,7.83,3815.0,27.68,510.0,44212.0,104300.0,22.3,91.37,6.23,0.73,0.2,0.44,0.01,0.92,0.1,142.0,60.0,1.57,3.72,0,0,0
39097,2002,Madison County,Ohio,40213.0,7.83,3845.0,27.68,510.0,44212.0,104300.0,22.3,91.37,6.23,0.73,0.2,0.44,0.01,0.92,0.1,167.0,89.0,2.31,4.34,0,0,0
39097,2003,Madison County,Ohio,40213.0,7.83,3876.0,27.68,510.0,44212.0,104300.0,22.3,91.37,6.23,0.73,0.2,0.44,0.01,0.92,0.1,189.0,116.0,2.99,4.88,0,1,0
39097,2004,Madison County,Ohio,40213.0,7.83,3907.0,27.68,510.0,44212.0,104300.0,22.3,91.37,6.23,0.73,0.2,0.44,0.01,0.92,0.1,208.0,134.0,3.43,5.32,0,0,0
39097,2005,Madison County,Ohio,41629.0,8.12,3938.0,28.18,650.0,53041.0,144200.0,28.3,90.4,6.21,0.98,0.37,0.85,0.0,1.19,0.0,217.0,112.0,2.84,5.51,0,0,0
39097,2006,Madison County,Ohio,41629.0,8.12,3969.0,28.18,650.0,53041.0,144200.0,28.3,90.4,6.21,0.98,0.37,0.85,0.0,1.19,0.0,176.0,91.0,2.29,4.43,0,0,0
39097,2007,Madison County,Ohio,41629.0,8.12,4000.0,28.18,650.0,53041.0,144200.0,28.3,90.4,6.21,0.98,0.37,0.85,0.0,1.19,0.0,208.0,134.0,3.35,5.2,0,0,0
39097,2008,Madison County,Ohio,41629.0,8.12,4031.0,28.18,650.0,53041.0,144200.0,28.3,90.4,6.21,0.98,0.37,0.85,0.0,1.19,0.0,215.0,129.0,3.2,5.33,0,0,0
39097,2009,Madison County,Ohio,41629.0,8.12,4062.0,28.18,650.0,53041.0,144200.0,28.3,90.4,6.21,0.98,0.37,0.85,0.0,1.19,0.0,157.0,106.0,2.61,3.87,0,0,0
39097,2010,Madison County,Ohio,43435.0,7.63,4093.0,27.78,721.0,54647.0,148000.0,28.9,89.78,6.57,1.43,0.2,0.53,0.02,1.35,0.12,167.0,87.0,2.13,4.08,0,0,0
39097,2011,Madison County,Ohio,43456.0,7.18,4184.0,29.68,734.0,57406.0,149200.0,25.5,89.28,5.83,1.61,0.35,0.81,0.0,2.08,0.03,215.0,151.0,3.61,5.14,0,0,0
39097,2012,Madison County,Ohio,43456.0,7.18,4274.0,29.68,734.0,57406.0,149200.0,25.5,89.28,5.83,1.61,0.35,0.81,0.0,2.08,0.03,209.0,131.0,3.07,4.89,0,0,0
39097,2013,Madison County,Ohio,43456.0,7.18,4365.0,29.68,734.0,57406.0,149200.0,25.5,89.28,5.83,1.61,0.35,0.81,0.0,2.08,0.03,179.0,119.0,2.73,4.1,0,0,0
39097,2014,Madison County,Ohio,43456.0,7.18,4455.0,29.68,734.0,57406.0,149200.0,25.5,89.28,5.83,1.61,0.35,0.81,0.0,2.08,0.03,194.0,115.0,2.58,4.35,0,0,0
39097,2015,Madison County,Ohio,43456.0,7.18,4546.0,29.68,734.0,57406.0,149200.0,25.5,89.28,5.83,1.61,0.35,0.81,0.0,2.08,0.03,215.0,140.0,3.08,4.73,0,0,0
39097,2016,Madison County,Ohio,43456.0,7.18,4636.0,29.68,734.0,57406.0,149200.0,25.5,89.28,5.83,1.61,0.35,0.81,0.0,2.08,0.03,183.0,130.0,2.8,3.95,0,0,0
39099,2000,Mahoning County,Ohio,257555.0,12.5,27933.0,27.23,446.0,35248.0,79700.0,25.0,79.58,15.64,2.97,0.15,0.47,0.02,1.09,0.09,,,,,0,0,0
39099,2001,Mahoning County,Ohio,257555.0,12.5,28042.0,27.23,446.0,35248.0,79700.0,25.0,79.58,15.64,2.97,0.15,0.47,0.02,1.09,0.09,744.0,512.0,1.83,2.65,1,0,0
39099,2002,Mahoning County,Ohio,257555.0,12.5,28151.0,27.23,446.0,35248.0,79700.0,25.0,79.58,15.64,2.97,0.15,0.47,0.02,1.09,0.09,1169.0,726.0,2.58,4.15,1,0,0
39099,2003,Mahoning County,Ohio,257555.0,12.5,28259.0,27.23,446.0,35248.0,79700.0,25.0,79.58,15.64,2.97,0.15,0.47,0.02,1.09,0.09,1192.0,803.0,2.84,4.22,1,0,0
39099,2004,Mahoning County,Ohio,257555.0,12.5,28368.0,27.23,446.0,35248.0,79700.0,25.0,79.58,15.64,2.97,0.15,0.47,0.02,1.09,0.09,1111.0,617.0,2.17,3.92,1,0,0
39099,2005,Mahoning County,Ohio,241071.0,12.89,28477.0,27.65,565.0,38977.0,95800.0,32.0,78.85,15.65,3.6,0.15,0.64,0.0,1.07,0.05,873.0,400.0,1.4,3.07,1,0,0
39099,2006,Mahoning County,Ohio,241071.0,12.89,28585.0,27.65,565.0,38977.0,95800.0,32.0,78.85,15.65,3.6,0.15,0.64,0.0,1.07,0.05,907.0,488.0,1.71,3.17,1,0,0
39099,2007,Mahoning County,Ohio,241071.0,12.89,28694.0,27.65,565.0,38977.0,95800.0,32.0,78.85,15.65,3.6,0.15,0.64,0.0,1.07,0.05,770.0,538.0,1.87,2.68,1,1,0
39099,2008,Mahoning County,Ohio,241071.0,12.89,28803.0,27.65,565.0,38977.0,95800.0,32.0,78.85,15.65,3.6,0.15,0.64,0.0,1.07,0.05,633.0,510.0,1.77,2.2,1,0,0
39099,2009,Mahoning County,Ohio,241071.0,12.89,28911.0,27.65,565.0,38977.0,95800.0,32.0,78.85,15.65,3.6,0.15,0.64,0.0,1.07,0.05,1921.0,1164.0,4.03,6.64,0,0,0
39099,2010,Mahoning County,Ohio,238823.0,13.11,29020.0,29.4,609.0,41112.0,97400.0,31.5,77.56,15.24,4.66,0.16,0.69,0.02,1.56,0.1,1940.0,1177.0,4.06,6.69,0,0,0
39099,2011,Mahoning County,Ohio,234550.0,13.71,29500.0,31.78,627.0,41375.0,97400.0,31.2,76.92,14.93,5.17,0.17,0.79,0.01,1.93,0.07,2094.0,1244.0,4.22,7.1,0,0,0
39099,2012,Mahoning County,Ohio,234550.0,13.71,29981.0,31.78,627.0,41375.0,97400.0,31.2,76.92,14.93,5.17,0.17,0.79,0.01,1.93,0.07,2071.0,1213.0,4.05,6.91,0,0,0
39099,2013,Mahoning County,Ohio,234550.0,13.71,30461.0,31.78,627.0,41375.0,97400.0,31.2,76.92,14.93,5.17,0.17,0.79,0.01,1.93,0.07,2090.0,1246.0,4.09,6.86,0,0,0
39099,2014,Mahoning County,Ohio,234550.0,13.71,30941.0,31.78,627.0,41375.0,97400.0,31.2,76.92,14.93,5.17,0.17,0.79,0.01,1.93,0.07,2007.0,1233.0,3.98,6.49,0,0,0
39099,2015,Mahoning County,Ohio,234550.0,13.71,31422.0,31.78,627.0,41375.0,97400.0,31.2,76.92,14.93,5.17,0.17,0.79,0.01,1.93,0.07,2115.0,1292.0,4.11,6.73,0,0,0
39099,2016,Mahoning County,Ohio,234550.0,13.71,31902.0,31.78,627.0,41375.0,97400.0,31.2,76.92,14.93,5.17,0.17,0.79,0.01,1.93,0.07,2045.0,1184.0,3.71,6.41,0,0,0
39101,2000,Marion County,Ohio,66217.0,9.71,6656.0,27.08,500.0,38709.0,78500.0,24.9,91.49,5.71,1.09,0.18,0.51,0.0,0.87,0.14,,,,,0,0,0
39101,2001,Marion County,Ohio,66217.0,9.71,6764.0,27.08,500.0,38709.0,78500.0,24.9,91.49,5.71,1.09,0.18,0.51,0.0,0.87,0.14,456.0,289.0,4.27,6.74,0,0,0
39101,2002,Marion County,Ohio,66217.0,9.71,6871.0,27.08,500.0,38709.0,78500.0,24.9,91.49,5.71,1.09,0.18,0.51,0.0,0.87,0.14,453.0,330.0,4.8,6.59,0,0,0
39101,2003,Marion County,Ohio,66217.0,9.71,6979.0,27.08,500.0,38709.0,78500.0,24.9,91.49,5.71,1.09,0.18,0.51,0.0,0.87,0.14,407.0,185.0,2.65,5.83,1,0,0
39101,2004,Marion County,Ohio,66217.0,9.71,7086.0,27.08,500.0,38709.0,78500.0,24.9,91.49,5.71,1.09,0.18,0.51,0.0,0.87,0.14,443.0,148.0,2.09,6.25,0,0,0
39101,2005,Marion County,Ohio,65593.0,12.52,7194.0,28.63,624.0,40936.0,98500.0,30.2,90.02,4.11,1.62,0.35,0.77,0.0,3.11,0.02,530.0,168.0,2.34,7.37,0,0,0
39101,2006,Marion County,Ohio,65593.0,12.52,7301.0,28.63,624.0,40936.0,98500.0,30.2,90.02,4.11,1.62,0.35,0.77,0.0,3.11,0.02,450.0,168.0,2.3,6.16,1,0,0
39101,2007,Marion County,Ohio,65593.0,12.52,7409.0,28.63,624.0,40936.0,98500.0,30.2,90.02,4.11,1.62,0.35,0.77,0.0,3.11,0.02,555.0,195.0,2.63,7.49,0,0,0
39101,2008,Marion County,Ohio,65593.0,12.52,7516.0,28.63,624.0,40936.0,98500.0,30.2,90.02,4.11,1.62,0.35,0.77,0.0,3.11,0.02,383.0,196.0,2.61,5.1,1,0,0
39101,2009,Marion County,Ohio,65593.0,12.52,7624.0,28.63,624.0,40936.0,98500.0,30.2,90.02,4.11,1.62,0.35,0.77,0.0,3.11,0.02,429.0,220.0,2.89,5.63,1,0,0
39101,2010,Marion County,Ohio,66501.0,14.98,7731.0,31.31,684.0,40966.0,99800.0,30.0,89.82,5.65,2.26,0.15,0.49,0.04,1.51,0.08,469.0,275.0,3.56,6.07,0,0,0
39101,2011,Marion County,Ohio,65943.0,13.59,7868.0,32.11,693.0,42966.0,96400.0,31.1,89.08,5.74,2.39,0.12,0.47,0.01,2.2,0.0,579.0,361.0,4.59,7.36,0,0,0
39101,2012,Marion County,Ohio,65943.0,13.59,8005.0,32.11,693.0,42966.0,96400.0,31.1,89.08,5.74,2.39,0.12,0.47,0.01,2.2,0.0,592.0,371.0,4.63,7.4,0,0,0
39101,2013,Marion County,Ohio,65943.0,13.59,8142.0,32.11,693.0,42966.0,96400.0,31.1,89.08,5.74,2.39,0.12,0.47,0.01,2.2,0.0,629.0,366.0,4.5,7.73,0,0,0
39101,2014,Marion County,Ohio,65943.0,13.59,8279.0,32.11,693.0,42966.0,96400.0,31.1,89.08,5.74,2.39,0.12,0.47,0.01,2.2,0.0,677.0,427.0,5.16,8.18,0,0,0
39101,2015,Marion County,Ohio,65943.0,13.59,8416.0,32.11,693.0,42966.0,96400.0,31.1,89.08,5.74,2.39,0.12,0.47,0.01,2.2,0.0,620.0,435.0,5.17,7.37,0,0,0
39101,2016,Marion County,Ohio,65943.0,13.59,8553.0,32.11,693.0,42966.0,96400.0,31.1,89.08,5.74,2.39,0.12,0.47,0.01,2.2,0.0,498.0,332.0,3.88,5.82,1,0,0
39103,2000,Medina County,Ohio,151095.0,4.59,10226.0,18.75,625.0,55811.0,144400.0,24.0,96.6,0.86,0.93,0.14,0.64,0.01,0.75,0.07,,,,,0,0,0
39103,2001,Medina County,Ohio,151095.0,4.59,10464.0,18.75,625.0,55811.0,144400.0,24.0,96.6,0.86,0.93,0.14,0.64,0.01,0.75,0.07,,,,,0,0,0
39103,2002,Medina County,Ohio,151095.0,4.59,10702.0,18.75,625.0,55811.0,144400.0,24.0,96.6,0.86,0.93,0.14,0.64,0.01,0.75,0.07,290.0,71.0,0.66,2.71,1,0,0
39103,2003,Medina County,Ohio,151095.0,4.59,10940.0,18.75,625.0,55811.0,144400.0,24.0,96.6,0.86,0.93,0.14,0.64,0.01,0.75,0.07,467.0,117.0,1.07,4.27,1,0,0
39103,2004,Medina County,Ohio,151095.0,4.59,11178.0,18.75,625.0,55811.0,144400.0,24.0,96.6,0.86,0.93,0.14,0.64,0.01,0.75,0.07,384.0,166.0,1.49,3.44,1,0,0
